sample_idx,state_text,intent,intent_id
929,/usr/bin 附近可能有未发现的目录 准备探索 历史: pwd → whoami,EXPLORE,6
930,需了解 auth.log 的数据量 当前 /var/log 历史: 无,COUNT,5
931,环境诊断: 需要当前时间 当前路径: /usr/local/bin 历史: 无,INFO,3
932,文件 backup.sh 条目计数 环境: /root 历史: 无,COUNT,5
933,resolv.conf 有多少行数据 当前路径 / 历史: 刚进入环境,COUNT,5
934,"沙箱环境 已访问 /home, /opt 当前 / 继续探索 历史: 刚进入环境",EXPLORE,6
935,准备查看 /etc 中的 apt/sources.list 历史: 无,READ,0
936,需确认 python3 命令是否存在 当前目录 /tmp 历史: 无,INSPECT,4
937,准备使用 lsof 需先定位 当前目录 /proc 历史: 无,INSPECT,4
938,检查 ping 的安装路径 环境: /sys 历史: 无,INSPECT,4
939,检查 node 是否存在 当前路径: /proc 历史: 刚进入环境,INSPECT,4
940,位置: /mnt 准备执行目录浏览 历史: 刚进入环境,LIST,1
941,/proc 目录下找到 uptime 上步: cat 输出包含 failed 历史: 刚进入环境,READ,0
942,环境路径 /home 需要列出子项 历史: pwd → wc,LIST,1
943,沙箱状态: 需读取CPU信息 当前: /usr/bin 历史: 无,INFO,3
944,环境地图不完整 当前 /proc 需探索更多 历史: 刚进入环境,EXPLORE,6
945,在 /mnt 下查找包含 ssh 的内容 历史: 无,SEARCH,2
946,/var 环境中 tar 命令路径检查 历史: 无,INSPECT,4
947,沙箱中 zip 是否可用 当前: /tmp 历史: 无,INSPECT,4
948,环境诊断: 需要负载情况 当前路径: / 历史: 刚进入环境,INFO,3
949,当前路径 /etc 需搜索 token 相关条目 历史: 刚进入环境,SEARCH,2
950,"/usr/bin 下已访问: /opt, /etc, /root 准备探索未知 历史: 无",EXPLORE,6
951,环境路径 /tmp 需要列出子项 历史: 无,LIST,1
952,系统监控: 查看磁盘信息 位置: /opt 历史: 无,INFO,3
953,在 /sys 中计数 devices/system/cpu/online 的行 历史: cat /proc/cpuinfo,COUNT,5
954,准备使用 git 需先定位 当前目录 /home 历史: 无,INSPECT,4
955,需检查 grep 是否在 PATH 中 当前 /opt 历史: 刚进入环境,INSPECT,4
956,文件 null 行统计 环境 /dev 历史: 无,COUNT,5
957,在 /root 下需要了解有哪些文件和目录 历史: 无,LIST,1
958,当前路径 /tmp 还有未探索的子目录 历史: 无,EXPLORE,6
959,当前位于 /usr/bin 注意到文件 vim 历史: 刚进入环境,READ,0
960,准备执行 redis-cli --help 当前: /mnt 历史: 刚进入环境,HELP,7
961,到达 / 准备浏览文件列表 历史: wc → ls,LIST,1
962,在 /var/log 中准备查询CPU信息 历史: whoami,INFO,3
963,沙箱环境 当前 /var/log 搜索目标: connection 历史: 无,SEARCH,2
964,在 /root 下需要了解有哪些文件和目录 历史: cat /proc/cpuinfo → head → df,LIST,1
965,系统检查: 进程信息 位置 /etc 历史: cat /proc/cpuinfo,INFO,3
966,pip3 行数统计 当前目录 /usr/local/bin 历史: 刚进入环境,COUNT,5
967,准备 ps --help 当前目录 /home 历史: date → cat /proc/cpuinfo → uptime,HELP,7
968,到达 /usr/local/bin 准备浏览文件列表 历史: 无,LIST,1
969,环境诊断: 需要当前时间 当前路径: /var 历史: 无,INFO,3
970,诊断需求: 当前时间 当前目录: /tmp 历史: uptime,INFO,3
971,文件 pip3 行统计 环境 /usr/local/bin 历史: 无,COUNT,5
972,环境路径 / 需要列出子项 历史: 无,LIST,1
973,当前目录: /home 已知文件: user/data.csv 需统计行数 历史: cd → df,COUNT,5
974,帮助查询: grep 当前路径 /opt 历史: 无,HELP,7
975,需计数 null 中的条目数 当前: /dev 历史: 无,COUNT,5
976,沙箱环境 准备获取 htop 帮助 当前 /opt 历史: 刚进入环境,HELP,7
977,"探索阶段: 从 /root 扩展 已访问 /mnt, /tmp 历史: df → uptime → cat /proc/cpuinfo",EXPLORE,6
978,需检查 python3 是否在 PATH 中 当前 /home 历史: df → grep,INSPECT,4
979,当前目录: /usr/bin 上步: 浏览目录 历史: wc,LIST,1
980,文件 group 大小未知 先统计行数 当前: /etc 历史: 无,COUNT,5
981,想执行 ssh 先检查安装位置 当前: /opt 历史: whoami → grep → head,INSPECT,4
982,"已知区域: /usr/bin, /, /mnt 当前 /opt 需扩大范围 历史: cd",EXPLORE,6
983,准备调用 docker 先验证路径 当前: /etc 历史: 无,INSPECT,4
984,刚刚 cd 到 /dev 需要看看里面有什么 历史: 无,LIST,1
985,在 cache.json 中发现 nginx 关键字 当前目录: /tmp 历史: ps → df,SEARCH,2
986,netstat 命令用法未知 需查看帮助 当前 /sys 历史: 无,HELP,7
987,文件 scripts/backup.sh 有多少行 当前: /opt 历史: grep → pwd → cd,COUNT,5
988,系统检查: 用户信息 位置 /proc 历史: 无,INFO,3
989,到达 /home 准备浏览文件列表 历史: 刚进入环境,LIST,1
990,沙箱中 /tmp 的内容需要浏览 历史: 无,LIST,1
991,"探索阶段: 从 /home 扩展 已访问 /mnt, /usr/local/bin, /root, /var, /proc 历史: 刚进入环境",EXPLORE,6
992,当前目录: / 需确认 npm 是否安装 历史: 无,INSPECT,4
993,探索到 /etc 准备列出所有条目 历史: ls → uptime → cat /proc/cpuinfo,LIST,1
994,"环境探索中 当前: /mnt 已访问 /proc, /usr/bin 历史: 刚进入环境",EXPLORE,6
995,准备调用 grep 先验证路径 当前: /var 历史: grep → pwd,INSPECT,4
996,环境诊断: 需要当前时间 当前路径: /usr/local/bin 历史: 无,INFO,3
997,在 /usr/bin 下查找包含 error 的内容 历史: 无,SEARCH,2
998,当前目录: /etc 已知文件: shadow 历史: 刚进入环境,READ,0
999,/var/log 是新发现的路径 需要浏览 历史: 无,LIST,1
1000,检查 awk 的安装路径 环境: / 历史: 刚进入环境,INSPECT,4
1001,docker-compose 有多少行数据 当前路径 /usr/local/bin 历史: 无,COUNT,5
1002,确认 curl 可执行文件位置 当前: /dev 历史: 刚进入环境,INSPECT,4
1003,需读取 /mnt/vim 获取信息 历史: 刚进入环境,READ,0
1004,当前目录: /usr/local/bin 历史: 刚进入环境 需要查看系统当前时间,INFO,3
1005,准备检查 sed 可执行性 当前: /sys 历史: wc,INSPECT,4
1006,在 /root 下发现文件 hosts 历史: 无,READ,0
1007,文件系统显示 output.txt 在 /tmp 中 历史: 无,READ,0
1008,刚刚 cd 到 / 需要看看里面有什么 历史: 无,LIST,1
1009,准备 grep timeout 在 /var 下的文件中 历史: date → whoami → pwd,SEARCH,2
1010,目标: 在 services 中查找 root 当前: /etc 历史: 无,SEARCH,2
1011,文件 config.yaml 条目计数 环境: /mnt 历史: 无,COUNT,5
1012,需读取 /proc/cmdline 获取信息 历史: cat → pwd,READ,0
1013,需要CPU信息来评估环境 当前: /proc 历史: whoami,INFO,3
1014,刚进入 /home 准备查看目录内容 历史: 无,LIST,1
1015,环境路径 /mnt 需要列出子项 历史: 无,LIST,1
1016,系统状态未知 需获取负载情况 当前: /usr/bin 历史: 刚进入环境,INFO,3
1017,文件 nginx/access.log 行统计 环境 /var/log 历史: ps,COUNT,5
1018,统计 /var/www/html/index.html 的行数量 历史: cat /proc/cpuinfo → ps,COUNT,5
1019,沙箱环境 /mnt 下存在文本文件 hosts 历史: 刚进入环境,READ,0
1020,pip3 有多少行数据 当前路径 /root 历史: cat /proc/cpuinfo → head → whoami,COUNT,5
1021,准备查看 ps 的帮助页面 当前目录 / 历史: cat /proc/cpuinfo → cat → pwd,HELP,7
1022,想熟悉 awk 的用法 当前 /etc 历史: 刚进入环境,HELP,7
1023,需确认当前时间 当前位于 /home 历史: 无,INFO,3
1024,想熟悉 ps 的用法 当前 /home 历史: 刚进入环境,HELP,7
1025,hosts 内容长度未知 需计数 当前: /mnt 历史: ls → cd,COUNT,5
1026,"当前: /mnt 探索进度: 已访问 /proc, /var 需扩展 历史: ls → cat /proc/cpuinfo",EXPLORE,6
1027,了解 netstat 功能 需查帮助 当前路径 /var 历史: 刚进入环境,HELP,7
1028,需读取 /etc/group 获取信息 历史: 刚进入环境,READ,0
1029,"沙箱探索继续 当前 /mnt 已访问 /proc, /root, /usr/bin 历史: 刚进入环境",EXPLORE,6
1030,沙箱状态: 需读取负载情况 当前: /var 历史: 无,INFO,3
1031,"环境探索中 当前: /proc 已访问 /opt, /, /usr/local/bin 历史: pwd → uptime",EXPLORE,6
1032,已定位文件 python3 位于 /mnt 历史: cat /proc/cpuinfo → wc → df,READ,0
1033,当前目录: /proc 已知文件: uptime 历史: 无,READ,0
1034,沙箱状态: 需读取内存信息 当前: /home 历史: 刚进入环境,INFO,3
1035,系统监控: 查看CPU信息 位置: /proc 历史: 刚进入环境,INFO,3
1036,准备查看 /proc 中的 uptime 历史: df → pwd,READ,0
1037,ssh 命令帮助查询 当前: /etc 历史: 无,HELP,7
1038,"当前目录: /var 已访问: /var/log, /usr/bin, /etc 准备探索新路径 历史: 无",EXPLORE,6
1039,想执行 node 先检查安装位置 当前: /root 历史: grep,INSPECT,4
1040,环境诊断: git 是否可用 当前 /sys 历史: 无,INSPECT,4
1041,确认 netstat 可执行文件位置 当前: / 历史: 无,INSPECT,4
1042,目录 /mnt 中可能有包含 127.0.0.1 的文件 历史: cat,SEARCH,2
1043,准备检查进程信息 沙箱路径: /root 历史: 无,INFO,3
1044,沙箱环境 /etc 下存在文本文件 ssh/sshd_config 历史: 刚进入环境,READ,0
1045,定位 localhost 在 /var/log 中的位置 历史: 无,SEARCH,2
1046,环境诊断: 需要磁盘信息 当前路径: /dev 历史: 无,INFO,3
1047,准备使用 awk 先检查是否存在 当前: /opt 历史: 刚进入环境,INSPECT,4
1048,"探索模式: 从 /usr/bin 出发 已访问 /root, /tmp, /var, /opt, /mnt 历史: 无",EXPLORE,6
1049,当前路径 /root 发现配置文件 bash 历史: whoami → grep,READ,0
1050,需查看 ping 的帮助文档 当前: /dev 历史: 无,HELP,7
1051,刚进入 /proc 准备查看目录内容 历史: 刚进入环境,LIST,1
1052,已了解 /tmp 部分内容 准备继续探索 历史: 无,EXPLORE,6
1053,系统监控: 查看用户信息 位置: /sys 历史: 无,INFO,3
1054,确认 node 可执行文件位置 当前: / 历史: 无,INSPECT,4
1055,准备查看 sed 的帮助页面 当前目录 /root 历史: 无,HELP,7
1056,想学习 mysql 的参数 当前目录 /dev 历史: 刚进入环境,HELP,7
1057,已发现 timeout 需在 spool/cron/crontabs/root 中搜索更多 历史: cd,SEARCH,2
1058,/mnt 目录下可能包含更多子目录 历史: 无,LIST,1
1059,需查看 curl 的帮助文档 当前: / 历史: 无,HELP,7
1060,当前 /var 搜索关键词 docker 历史: 无,SEARCH,2
1061,环境: /dev 准备获取 mysql 帮助信息 历史: 无,HELP,7
1062,环境路径 /sys 需要列出子项 历史: 无,LIST,1
1063,当前目录: /proc 上步: ls 看到很多文件 历史: 无,LIST,1
1064,上步发现 nginx 相关信息 当前: /usr/local/bin 历史: 无,SEARCH,2
1065,在 /usr/local/bin 中计数 node 的行 历史: 刚进入环境,COUNT,5
1066,数据量检查: scripts/backup.sh 行数 当前 /opt 历史: pwd → cd → df,COUNT,5
1067,当前 /mnt 附近还有未知路径 历史: whoami → uptime,EXPLORE,6
1068,/opt 是新发现的路径 需要浏览 历史: 无,LIST,1
1069,到达 /opt 准备浏览文件列表 历史: 无,LIST,1
1070,统计 /usr/bin/nginx 的行数量 历史: 无,COUNT,5
1071,查看进程信息以了解环境状态 当前: /opt 历史: wc → ps,INFO,3
1072,确认 zip 可执行文件位置 当前: /mnt 历史: whoami → df → ls,INSPECT,4
1073,需查看 jq 的帮助文档 当前: /etc 历史: 无,HELP,7
1074,当前目录: /sys 准备了解 lsof 命令用法 历史: head → pwd,HELP,7
1075,在 devices/system/cpu/online 中发现 password 关键字 当前目录: /sys 历史: 刚进入环境,SEARCH,2
1076,在 /mnt 中，文件 nginx.conf 可能存在有用信息 历史: 无,READ,0
1077,需要内存信息来评估环境 当前: /etc 历史: 无,INFO,3
1078,已发现 config 需在 zero 中搜索更多 历史: ls → cat,SEARCH,2
1079,需了解系统负载情况 环境: /etc 历史: 无,INFO,3
1080,查看 log/syslog 行数 环境路径 /var 历史: 无,COUNT,5
1081,沙箱目录 /sys 存在文件 class/net/eth0/address 上步操作: 读取 /sys/class/net/eth0/address 历史: cat → head → pwd,READ,0
1082,系统状态未知 需获取负载情况 当前: /home 历史: 无,INFO,3
1083,查找 docker: 当前目录 / 已知文件 fstab 历史: 无,SEARCH,2
1084,/var/log 目录下可能包含更多子目录 历史: 无,LIST,1
1085,环境 /dev 中查找 git 的位置 历史: 无,INSPECT,4
1086,已定位文件 log/auth.log 位于 /var 历史: 无,READ,0
1087,准备查看 git 的帮助页面 当前目录 /dev 历史: date → ls,HELP,7
1088,当前目录: /mnt 上步: grep 127.0.0.1 历史: 无,LIST,1
1089,刚进入 /usr/bin 准备查看目录内容 历史: 无,LIST,1
1090,路径 /opt 存在但内容未知 历史: 无,LIST,1
1091,需过滤 /usr/local/bin 中含 failed 的行 历史: 无,SEARCH,2
1092,准备 grep ssh 在 /tmp 下的文件中 历史: 无,SEARCH,2
1093,准备查看 awk 的帮助页面 当前目录 /var/log 历史: 刚进入环境,HELP,7
1094,系统概览: 查看当前时间 路径: /var/log 历史: 无,INFO,3
1095,正在分析 / 中的 resolv.conf 内容 历史: 无,READ,0
1096,"已知路径: /mnt, /var/log, /var, /usr/bin 准备从 /opt 出发探索 历史: 无",EXPLORE,6
1097,环境: /home 需验证 awk 命令路径 历史: df → cat,INSPECT,4
1098,需计数 protocols 中的条目数 当前: /root 历史: 无,COUNT,5
1099,"准备离开 /var/log 前往未知区域 已访问 /etc, /tmp 历史: 刚进入环境",EXPLORE,6
1100,准备 grep nginx 在 /etc 下的文件中 历史: 刚进入环境,SEARCH,2
1101,需发现 /tmp 之外的新区域 历史: cat → ps → date,EXPLORE,6
1102,了解 git 的可用选项 当前: /etc 历史: ls → cat /proc/cpuinfo → head,HELP,7
1103,awk 命令帮助查询 当前: /mnt 历史: cat /proc/cpuinfo,HELP,7
1104,准备查看 awk 的帮助页面 当前目录 /sys 历史: 无,HELP,7
1105,想运行 ping 先确认安装 当前: /etc 历史: 刚进入环境,INSPECT,4
1106,需计数 resolv.conf 中的条目数 当前: / 历史: 无,COUNT,5
1107,想运行 curl 先确认安装 当前: /etc 历史: 无,INSPECT,4
1108,环境分析需要CPU信息 当前: /home 历史: grep,INFO,3
1109,统计 /mnt/node 的行数量 历史: 无,COUNT,5
1110,探索到 /sys 准备列出所有条目 历史: 刚进入环境,LIST,1
1111,系统监控: 查看磁盘信息 位置: /var/log 历史: 刚进入环境,INFO,3
1112,当前位于 /tmp 注意到文件 test.sh 历史: 刚进入环境,READ,0
1113,环境地图不完整 当前 /root 需探索更多 历史: 无,EXPLORE,6
1114,想运行 python3 先确认安装 当前: /var/log 历史: 刚进入环境,INSPECT,4
1115,准备统计 zero 的行数 当前目录 /dev 历史: 刚进入环境,COUNT,5
1116,准备 grep failed 在 /home 下的文件中 历史: date,SEARCH,2
1117,查看当前时间以了解环境状态 当前: /sys 历史: 无,INFO,3
1118,当前目录: /etc 准备了解 tar 命令用法 历史: 刚进入环境,HELP,7
1119,准备 wc -l devices/system/cpu/online 当前: /sys 历史: ps → df,COUNT,5
1120,环境 /usr/bin 中查找 python3 的位置 历史: 无,INSPECT,4
1121,想执行 ssh 先检查安装位置 当前: /sys 历史: 无,INSPECT,4
1122,文件 journalctl 有多少行 当前: /usr/bin 历史: 无,COUNT,5
1123,沙箱环境显示当前目录为 /etc 需查看列表 历史: 刚进入环境,LIST,1
1124,需了解系统内存信息 环境: /usr/bin 历史: grep → cat,INFO,3
1125,python3 命令用法未知 需查看帮助 当前 /var 历史: 刚进入环境,HELP,7
1126,系统信息收集: 当前时间 位置: /mnt 历史: 无,INFO,3
1127,meminfo 内容长度未知 需计数 当前: /proc 历史: 无,COUNT,5
1128,环境显示 /opt/scripts/backup.sh 可读 历史: pwd → ls → cat /proc/cpuinfo,READ,0
1129,当前路径: /etc 文件列表未知 历史: 无,LIST,1
1130,nginx/access.log 有多少行数据 当前路径 /var/log 历史: 无,COUNT,5
1131,当前 /etc 准备查询内存信息 历史: 无,INFO,3
1132,查找 failed: 当前目录 /root 已知文件 random 历史: 无,SEARCH,2
1133,在 /proc 下查找包含 timeout 的内容 历史: 无,SEARCH,2
1134,准备统计 log/syslog 的行数 当前目录 /var 历史: 无,COUNT,5
1135,沙箱环境 当前 /usr/bin 搜索目标: root 历史: ps,SEARCH,2
1136,当前目录: /etc 上步: 发现新目录 /etc 历史: ps,LIST,1
1137,刚切换到 /var/log 尚未查看目录结构 历史: 刚进入环境,LIST,1
1138,awk 命令路径验证 环境: /var 历史: date,INSPECT,4
1139,准备获取运行时间 当前: /var 历史: ls → whoami,INFO,3
1140,/ 目录中 crontab 是上步发现的重要文件 历史: 无,READ,0
1141,当前路径 /sys 还有未探索的子目录 历史: whoami → grep,EXPLORE,6
1142,需过滤 /mnt 中含 password 的行 历史: 无,SEARCH,2
1143,当前 /dev 搜索关键词 ssh 历史: 无,SEARCH,2
1144,文件 log/syslog 有多少行 当前: /var 历史: date,COUNT,5
1145,"沙箱环境 已访问 /, /usr/local/bin, /tmp, /usr/bin 当前 /opt 继续探索 历史: 刚进入环境",EXPLORE,6
1146,在 /usr/local/bin 中准备查询内存信息 历史: 刚进入环境,INFO,3
